celltype	state_index	bio_label	label_name	func_score
BRAIN_CINGULATE_GYRUS	11	Quiescent	11_Quiescent	0.78
BRAIN_CINGULATE_GYRUS	10	Transcribed	10_Transcribed	0.705
BRAIN_CINGULATE_GYRUS	13	Transcribed	13_Transcribed	0.975
BRAIN_CINGULATE_GYRUS	12	FacultativeHet	12_FacultativeHet	0.75
BRAIN_CINGULATE_GYRUS	14	Quiescent	14_Quiescent	0.705
BRAIN_CINGULATE_GYRUS	1	Quiescent	1_Quiescent	0.6
BRAIN_CINGULATE_GYRUS	0	FacultativeHet	0_FacultativeHet	0.72
BRAIN_CINGULATE_GYRUS	3	Transcribed	3_Transcribed	0.8
BRAIN_CINGULATE_GYRUS	2	Enhancer	2_Enhancer	0.98
BRAIN_CINGULATE_GYRUS	5	Quiescent	5_Quiescent	0.59
BRAIN_CINGULATE_GYRUS	4	Enhancer	4_Enhancer	0.83
BRAIN_CINGULATE_GYRUS	7	Quiescent	7_Quiescent	0.74
BRAIN_CINGULATE_GYRUS	6	Bivalent	6_Bivalent	0.89
BRAIN_CINGULATE_GYRUS	9	ConstitutiveHet	9_ConstitutiveHet	0.58
BRAIN_CINGULATE_GYRUS	8	FacultativeHet	8_FacultativeHet	0.79
WI-38	11	Promoter	11_Promoter	1.105
WI-38	10	Promoter	10_Promoter	0.95
WI-38	12	RegPermissive	12_RegPermissive	0.795
WI-38	1	Enhancer	1_Enhancer	0.89
WI-38	0	LowConfidence	0_LowConfidence	0.77
WI-38	3	Quiescent	3_Quiescent	0.765
WI-38	2	Quiescent	2_Quiescent	0.76
WI-38	5	RegPermissive	5_RegPermissive	0.81
WI-38	4	Quiescent	4_Quiescent	0.69
WI-38	7	Quiescent	7_Quiescent	0.765
WI-38	6	Enhancer	6_Enhancer	0.835
WI-38	9	Enhancer	9_Enhancer	0.835
WI-38	8	Quiescent	8_Quiescent	0.765
STOMACH_SMOOTH_MUSCLE	11	Quiescent	11_Quiescent	0.615
STOMACH_SMOOTH_MUSCLE	10	Enhancer	10_Enhancer	0.895
STOMACH_SMOOTH_MUSCLE	13	Bivalent	13_Bivalent	0.985
STOMACH_SMOOTH_MUSCLE	12	Quiescent	12_Quiescent	0.635
STOMACH_SMOOTH_MUSCLE	14	FacultativeHet	14_FacultativeHet	0.79
STOMACH_SMOOTH_MUSCLE	1	ConstitutiveHet	1_ConstitutiveHet	0.69
STOMACH_SMOOTH_MUSCLE	0	Enhancer	0_Enhancer	0.825
STOMACH_SMOOTH_MUSCLE	3	Transcribed	3_Transcribed	0.73
STOMACH_SMOOTH_MUSCLE	2	Bivalent	2_Bivalent	0.755
STOMACH_SMOOTH_MUSCLE	5	Quiescent	5_Quiescent	0.72
STOMACH_SMOOTH_MUSCLE	4	Enhancer	4_Enhancer	1.035
STOMACH_SMOOTH_MUSCLE	7	Transcribed	7_Transcribed	0.955
STOMACH_SMOOTH_MUSCLE	6	FacultativeHet	6_FacultativeHet	0.705
STOMACH_SMOOTH_MUSCLE	9	RegPermissive	9_RegPermissive	0.795
STOMACH_SMOOTH_MUSCLE	8	Transcribed	8_Transcribed	0.845
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	11	Transcribed	11_Transcribed	0.725
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	10	Quiescent	10_Quiescent	0.51
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	13	Quiescent	13_Quiescent	0.68
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	12	Enhancer	12_Enhancer	0.79
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	1	Transcribed	1_Transcribed	0.845
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	0	Enhancer	0_Enhancer	0.91
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	3	Quiescent	3_Quiescent	0.735
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	2	FacultativeHet	2_FacultativeHet	0.74
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	5	Transcribed	5_Transcribed	0.645
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	4	FacultativeHet	4_FacultativeHet	0.78
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	7	Quiescent	7_Quiescent	0.7
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	6	RegPermissive	6_RegPermissive	0.745
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	9	FacultativeHet	9_FacultativeHet	0.745
CD4+_CD25-_IL17-_PMA-IONOMYCIN_STIMULATED_MACS_PURIFIED_TH_PRIMARY_CELLS	8	ConstitutiveHet	8_ConstitutiveHet	0.68
BJ	11	Quiescent	11_Quiescent	0.72
BJ	10	Transcribed	10_Transcribed	0.725
BJ	13	Quiescent	13_Quiescent	0.725
BJ	12	Quiescent	12_Quiescent	0.7
BJ	15	Quiescent	15_Quiescent	0.725
BJ	14	Quiescent	14_Quiescent	0.725
BJ	1	Quiescent	1_Quiescent	0.72
BJ	0	Promoter	0_Promoter	0.95
BJ	3	Quiescent	3_Quiescent	0.68
BJ	2	Quiescent	2_Quiescent	0.7
BJ	5	Quiescent	5_Quiescent	0.71
BJ	4	Quiescent	4_Quiescent	0.71
BJ	7	Quiescent	7_Quiescent	0.72
BJ	6	Transcribed	6_Transcribed	0.735
BJ	9	Quiescent	9_Quiescent	0.705
BJ	8	Promoter	8_Promoter	0.935
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	11	Quiescent	11_Quiescent	0.715
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	10	ConstitutiveHet	10_ConstitutiveHet	0.735
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	13	ConstitutiveHet	13_ConstitutiveHet	0.69
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	12	Quiescent	12_Quiescent	0.545
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	1	ConstitutiveHet	1_ConstitutiveHet	0.69
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	0	FacultativeHet	0_FacultativeHet	0.745
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	3	Enhancer	3_Enhancer	0.79
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	2	Transcribed	2_Transcribed	0.725
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	5	LowConfidence	5_LowConfidence	0.78
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	4	FacultativeHet	4_FacultativeHet	0.76
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	7	RegPermissive	7_RegPermissive	0.76
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	6	Quiescent	6_Quiescent	0.72
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	9	Transcribed	9_Transcribed	0.84
CD4+_CD25INT_CD127+_TMEM_PRIMARY_CELLS	8	Enhancer	8_Enhancer	0.96
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	11	Quiescent	11_Quiescent	0.67
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	10	Transcribed	10_Transcribed	0.73
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	13	ConstitutiveHet	13_ConstitutiveHet	0.72
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	12	Enhancer	12_Enhancer	0.97
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	1	Enhancer	1_Enhancer	0.785
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	0	Bivalent	0_Bivalent	0.835
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	3	ConstitutiveHet	3_ConstitutiveHet	0.59
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	2	RegPermissive	2_RegPermissive	0.745
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	5	FacultativeHet	5_FacultativeHet	0.79
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	4	FacultativeHet	4_FacultativeHet	0.735
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	7	Transcribed	7_Transcribed	0.84
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	6	ConstitutiveHet	6_ConstitutiveHet	0.735
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	9	Quiescent	9_Quiescent	0.515
CD4+_CD25-_CD45RA+_NAIVE_PRIMARY_CELLS	8	Quiescent	8_Quiescent	0.69
GLIOBLA	11	RegPermissive	11_RegPermissive	0.855
GLIOBLA	10	RegPermissive	10_RegPermissive	0.78
GLIOBLA	12	LowConfidence	12_LowConfidence	0.895
GLIOBLA	1	Bivalent	1_Bivalent	0.91
GLIOBLA	0	Bivalent	0_Bivalent	0.94
GLIOBLA	3	Quiescent	3_Quiescent	0.68
GLIOBLA	2	ConstitutiveHet	2_ConstitutiveHet	0.7
GLIOBLA	5	ConstitutiveHet	5_ConstitutiveHet	0.685
GLIOBLA	4	ConstitutiveHet	4_ConstitutiveHet	0.735
GLIOBLA	7	LowConfidence	7_LowConfidence	0.845
GLIOBLA	6	Promoter	6_Promoter	1.09
GLIOBLA	9	FacultativeHet	9_FacultativeHet	0.7
GLIOBLA	8	RegPermissive	8_RegPermissive	0.8
MOBILIZED_CD34_PRIMARY_CELLS_MALE	11	ConstitutiveHet	11_ConstitutiveHet	0.725
MOBILIZED_CD34_PRIMARY_CELLS_MALE	10	Enhancer	10_Enhancer	0.81
MOBILIZED_CD34_PRIMARY_CELLS_MALE	13	Promoter	13_Promoter	0.955
MOBILIZED_CD34_PRIMARY_CELLS_MALE	12	FacultativeHet	12_FacultativeHet	0.835
MOBILIZED_CD34_PRIMARY_CELLS_MALE	1	Bivalent	1_Bivalent	1.065
MOBILIZED_CD34_PRIMARY_CELLS_MALE	0	FacultativeHet	0_FacultativeHet	0.775
MOBILIZED_CD34_PRIMARY_CELLS_MALE	3	Quiescent	3_Quiescent	0.505
MOBILIZED_CD34_PRIMARY_CELLS_MALE	2	Quiescent	2_Quiescent	0.605
MOBILIZED_CD34_PRIMARY_CELLS_MALE	5	ConstitutiveHet	5_ConstitutiveHet	0.62
MOBILIZED_CD34_PRIMARY_CELLS_MALE	4	RegPermissive	4_RegPermissive	0.76
MOBILIZED_CD34_PRIMARY_CELLS_MALE	7	Transcribed	7_Transcribed	0.59
MOBILIZED_CD34_PRIMARY_CELLS_MALE	6	Transcribed	6_Transcribed	0.75
MOBILIZED_CD34_PRIMARY_CELLS_MALE	9	Quiescent	9_Quiescent	0.7
MOBILIZED_CD34_PRIMARY_CELLS_MALE	8	Transcribed	8_Transcribed	0.865
COLONIC_MUCOSA	11	Promoter	11_Promoter	0.99
COLONIC_MUCOSA	10	Quiescent	10_Quiescent	0.72
COLONIC_MUCOSA	13	Enhancer	13_Enhancer	0.79
COLONIC_MUCOSA	12	ConstitutiveHet	12_ConstitutiveHet	0.62
COLONIC_MUCOSA	14	ConstitutiveHet	14_ConstitutiveHet	0.6
COLONIC_MUCOSA	1	Transcribed	1_Transcribed	0.865
COLONIC_MUCOSA	0	Transcribed	0_Transcribed	0.745
COLONIC_MUCOSA	3	LowConfidence	3_LowConfidence	0.83
COLONIC_MUCOSA	2	Promoter	2_Promoter	1.11
COLONIC_MUCOSA	5	ConstitutiveHet	5_ConstitutiveHet	0.625
COLONIC_MUCOSA	4	Quiescent	4_Quiescent	0.71
COLONIC_MUCOSA	7	Quiescent	7_Quiescent	0.685
COLONIC_MUCOSA	6	Enhancer	6_Enhancer	0.855
COLONIC_MUCOSA	9	Transcribed	9_Transcribed	0.99
COLONIC_MUCOSA	8	Bivalent	8_Bivalent	0.995
AG09319	11	Quiescent	11_Quiescent	0.765
AG09319	10	Bivalent	10_Bivalent	0.935
AG09319	12	Enhancer	12_Enhancer	0.875
AG09319	1	Promoter	1_Promoter	0.88
AG09319	0	Bivalent	0_Bivalent	1.0
AG09319	3	RegPermissive	3_RegPermissive	0.82
AG09319	2	Promoter	2_Promoter	1.075
AG09319	5	Quiescent	5_Quiescent	0.705
AG09319	4	Quiescent	4_Quiescent	0.43
AG09319	7	Quiescent	7_Quiescent	0.75
AG09319	6	Quiescent	6_Quiescent	0.77
AG09319	9	Quiescent	9_Quiescent	0.755
AG09319	8	Enhancer	8_Enhancer	0.895
AG09309	11	Enhancer	11_Enhancer	0.89
AG09309	10	Quiescent	10_Quiescent	0.77
AG09309	12	RegPermissive	12_RegPermissive	0.805
AG09309	1	Quiescent	1_Quiescent	0.755
AG09309	0	Enhancer	0_Enhancer	0.885
AG09309	3	Quiescent	3_Quiescent	0.745
AG09309	2	Promoter	2_Promoter	1.015
AG09309	5	Quiescent	5_Quiescent	0.79
AG09309	4	Promoter	4_Promoter	0.895
AG09309	7	Quiescent	7_Quiescent	0.685
AG09309	6	Promoter	6_Promoter	1.155
AG09309	9	RegPermissive	9_RegPermissive	0.81
AG09309	8	Quiescent	8_Quiescent	0.735
RPTEC	11	Promoter	11_Promoter	0.945
RPTEC	10	RegPermissive	10_RegPermissive	0.835
RPTEC	12	Promoter	12_Promoter	0.965
RPTEC	1	Quiescent	1_Quiescent	0.745
RPTEC	0	RegPermissive	0_RegPermissive	0.805
RPTEC	3	Quiescent	3_Quiescent	0.745
RPTEC	2	LowConfidence	2_LowConfidence	0.81
RPTEC	5	RegPermissive	5_RegPermissive	0.755
RPTEC	4	Quiescent	4_Quiescent	0.76
RPTEC	7	FacultativeHet	7_FacultativeHet	0.745
RPTEC	6	Promoter	6_Promoter	0.98
RPTEC	9	Quiescent	9_Quiescent	0.765
RPTEC	8	Quiescent	8_Quiescent	0.69
BC_LUNG_01-11002	11	Transcribed	11_Transcribed	0.825
BC_LUNG_01-11002	10	RegPermissive	10_RegPermissive	0.76
BC_LUNG_01-11002	13	RegPermissive	13_RegPermissive	0.75
BC_LUNG_01-11002	12	ConstitutiveHet	12_ConstitutiveHet	0.7
BC_LUNG_01-11002	1	Promoter	1_Promoter	1.015
BC_LUNG_01-11002	0	RegPermissive	0_RegPermissive	0.76
BC_LUNG_01-11002	3	Quiescent	3_Quiescent	0.695
BC_LUNG_01-11002	2	RegPermissive	2_RegPermissive	0.68
BC_LUNG_01-11002	5	Enhancer	5_Enhancer	0.785
BC_LUNG_01-11002	4	FacultativeHet	4_FacultativeHet	0.72
BC_LUNG_01-11002	7	ConstitutiveHet	7_ConstitutiveHet	0.72
BC_LUNG_01-11002	6	Enhancer	6_Enhancer	0.81
BC_LUNG_01-11002	9	RegPermissive	9_RegPermissive	0.7
BC_LUNG_01-11002	8	ConstitutiveHet	8_ConstitutiveHet	0.695
BC_SPLEEN_H12817N	11	Enhancer	11_Enhancer	0.765
BC_SPLEEN_H12817N	10	Quiescent	10_Quiescent	0.69
BC_SPLEEN_H12817N	13	Transcribed	13_Transcribed	0.76
BC_SPLEEN_H12817N	12	ConstitutiveHet	12_ConstitutiveHet	0.63
BC_SPLEEN_H12817N	1	Quiescent	1_Quiescent	0.72
BC_SPLEEN_H12817N	0	FacultativeHet	0_FacultativeHet	0.705
BC_SPLEEN_H12817N	3	Promoter	3_Promoter	0.85
BC_SPLEEN_H12817N	2	RegPermissive	2_RegPermissive	0.795
BC_SPLEEN_H12817N	5	Promoter	5_Promoter	1.045
BC_SPLEEN_H12817N	4	RegPermissive	4_RegPermissive	0.765
BC_SPLEEN_H12817N	7	ConstitutiveHet	7_ConstitutiveHet	0.765
BC_SPLEEN_H12817N	6	Transcribed	6_Transcribed	0.775
BC_SPLEEN_H12817N	9	ConstitutiveHet	9_ConstitutiveHet	0.74
BC_SPLEEN_H12817N	8	Transcribed	8_Transcribed	1.01
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	11	ConstitutiveHet	11_ConstitutiveHet	0.595
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	10	Quiescent	10_Quiescent	0.73
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	13	ConstitutiveHet	13_ConstitutiveHet	0.63
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	12	Transcribed	12_Transcribed	0.845
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	1	Transcribed	1_Transcribed	0.74
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	0	Bivalent	0_Bivalent	1.06
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	3	ConstitutiveHet	3_ConstitutiveHet	0.66
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	2	ConstitutiveHet	2_ConstitutiveHet	0.795
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	5	ConstitutiveHet	5_ConstitutiveHet	0.785
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	4	Transcribed	4_Transcribed	0.8
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	7	Quiescent	7_Quiescent	0.68
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	6	Enhancer	6_Enhancer	0.905
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	9	FacultativeHet	9_FacultativeHet	0.81
HESC_DERIVED_CD56+_ECTODERM_CULTURED_CELLS	8	Quiescent	8_Quiescent	0.79
BRAIN_ANGULAR_GYRUS	11	Enhancer	11_Enhancer	0.865
BRAIN_ANGULAR_GYRUS	10	ConstitutiveHet	10_ConstitutiveHet	0.71
BRAIN_ANGULAR_GYRUS	13	Transcribed	13_Transcribed	0.8
BRAIN_ANGULAR_GYRUS	12	Quiescent	12_Quiescent	0.71
BRAIN_ANGULAR_GYRUS	1	RegPermissive	1_RegPermissive	0.825
BRAIN_ANGULAR_GYRUS	0	Quiescent	0_Quiescent	0.6
BRAIN_ANGULAR_GYRUS	3	Enhancer	3_Enhancer	1.0
BRAIN_ANGULAR_GYRUS	2	Quiescent	2_Quiescent	0.75
BRAIN_ANGULAR_GYRUS	5	ConstitutiveHet	5_ConstitutiveHet	0.65
BRAIN_ANGULAR_GYRUS	4	Quiescent	4_Quiescent	0.745
BRAIN_ANGULAR_GYRUS	7	Quiescent	7_Quiescent	0.775
BRAIN_ANGULAR_GYRUS	6	Quiescent	6_Quiescent	0.63
BRAIN_ANGULAR_GYRUS	9	Transcribed	9_Transcribed	0.865
BRAIN_ANGULAR_GYRUS	8	ConstitutiveHet	8_ConstitutiveHet	0.725
BRAIN_ANTERIOR_CAUDATE	11	Enhancer	11_Enhancer	0.975
BRAIN_ANTERIOR_CAUDATE	10	Quiescent	10_Quiescent	0.76
BRAIN_ANTERIOR_CAUDATE	13	LowConfidence	13_LowConfidence	0.78
BRAIN_ANTERIOR_CAUDATE	12	Quiescent	12_Quiescent	0.76
BRAIN_ANTERIOR_CAUDATE	14	Enhancer	14_Enhancer	0.83
BRAIN_ANTERIOR_CAUDATE	1	Enhancer	1_Enhancer	0.88
BRAIN_ANTERIOR_CAUDATE	0	Quiescent	0_Quiescent	0.57
BRAIN_ANTERIOR_CAUDATE	3	Transcribed	3_Transcribed	0.865
BRAIN_ANTERIOR_CAUDATE	2	Transcribed	2_Transcribed	0.71
BRAIN_ANTERIOR_CAUDATE	5	ConstitutiveHet	5_ConstitutiveHet	0.75
BRAIN_ANTERIOR_CAUDATE	4	Quiescent	4_Quiescent	0.565
BRAIN_ANTERIOR_CAUDATE	7	Transcribed	7_Transcribed	0.865
BRAIN_ANTERIOR_CAUDATE	6	Quiescent	6_Quiescent	0.695
BRAIN_ANTERIOR_CAUDATE	9	Quiescent	9_Quiescent	0.72
BRAIN_ANTERIOR_CAUDATE	8	ConstitutiveHet	8_ConstitutiveHet	0.55
HUES48_CELL_LINE	11	Quiescent	11_Quiescent	0.595
HUES48_CELL_LINE	10	FacultativeHet	10_FacultativeHet	0.765
HUES48_CELL_LINE	13	Quiescent	13_Quiescent	0.735
HUES48_CELL_LINE	12	Bivalent	12_Bivalent	0.99
HUES48_CELL_LINE	14	Quiescent	14_Quiescent	0.725
HUES48_CELL_LINE	1	Transcribed	1_Transcribed	0.865
HUES48_CELL_LINE	0	RegPermissive	0_RegPermissive	0.73
HUES48_CELL_LINE	3	Transcribed	3_Transcribed	0.755
HUES48_CELL_LINE	2	Quiescent	2_Quiescent	0.56
HUES48_CELL_LINE	5	Enhancer	5_Enhancer	1.0
HUES48_CELL_LINE	4	ConstitutiveHet	4_ConstitutiveHet	0.525
HUES48_CELL_LINE	7	Quiescent	7_Quiescent	0.79
HUES48_CELL_LINE	6	Transcribed	6_Transcribed	0.865
HUES48_CELL_LINE	9	FacultativeHet	9_FacultativeHet	0.785
HUES48_CELL_LINE	8	Enhancer	8_Enhancer	0.845
FETAL_PLACENTA	11	Bivalent	11_Bivalent	0.85
FETAL_PLACENTA	10	ConstitutiveHet	10_ConstitutiveHet	0.585
FETAL_PLACENTA	13	Enhancer	13_Enhancer	0.785
FETAL_PLACENTA	12	Promoter	12_Promoter	0.98
FETAL_PLACENTA	14	ConstitutiveHet	14_ConstitutiveHet	0.63
FETAL_PLACENTA	1	Transcribed	1_Transcribed	0.875
FETAL_PLACENTA	0	Transcribed	0_Transcribed	0.755
FETAL_PLACENTA	3	FacultativeHet	3_FacultativeHet	0.77
FETAL_PLACENTA	2	Enhancer	2_Enhancer	0.77
FETAL_PLACENTA	5	Bivalent	5_Bivalent	0.975
FETAL_PLACENTA	4	Bivalent	4_Bivalent	0.89
FETAL_PLACENTA	7	Quiescent	7_Quiescent	0.69
FETAL_PLACENTA	6	Bivalent	6_Bivalent	0.75
FETAL_PLACENTA	9	Quiescent	9_Quiescent	0.715
FETAL_PLACENTA	8	RegPermissive	8_RegPermissive	0.765
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	11	Quiescent	11_Quiescent	0.735
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	10	FacultativeHet	10_FacultativeHet	0.76
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	13	Promoter	13_Promoter	0.885
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	12	ConstitutiveHet	12_ConstitutiveHet	0.585
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	14	Quiescent	14_Quiescent	0.61
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	1	Quiescent	1_Quiescent	0.75
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	0	Enhancer	0_Enhancer	0.805
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	3	Transcribed	3_Transcribed	0.74
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	2	Quiescent	2_Quiescent	0.66
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	5	ConstitutiveHet	5_ConstitutiveHet	0.76
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	4	FacultativeHet	4_FacultativeHet	0.87
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	7	Transcribed	7_Transcribed	0.855
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	6	Bivalent	6_Bivalent	1.085
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	9	Transcribed	9_Transcribed	0.575
MOBILIZED_CD34_PRIMARY_CELLS_FEMALE	8	Quiescent	8_Quiescent	0.74
HAC	11	LowConfidence	11_LowConfidence	0.805
HAC	10	Promoter	10_Promoter	0.91
HAC	12	Quiescent	12_Quiescent	0.75
HAC	1	Quiescent	1_Quiescent	0.73
HAC	0	Quiescent	0_Quiescent	0.71
HAC	3	Quiescent	3_Quiescent	0.645
HAC	2	Quiescent	2_Quiescent	0.745
HAC	5	Quiescent	5_Quiescent	0.765
HAC	4	Promoter	4_Promoter	1.015
HAC	7	RegPermissive	7_RegPermissive	0.875
HAC	6	Quiescent	6_Quiescent	0.71
HAC	9	Transcribed	9_Transcribed	0.865
HAC	8	Enhancer	8_Enhancer	1.085
HRE	11	FacultativeHet	11_FacultativeHet	0.835
HRE	10	Quiescent	10_Quiescent	0.66
HRE	13	Quiescent	13_Quiescent	0.735
HRE	12	Transcribed	12_Transcribed	0.845
HRE	1	Transcribed	1_Transcribed	0.745
HRE	0	Enhancer	0_Enhancer	0.85
HRE	3	Quiescent	3_Quiescent	0.695
HRE	2	Enhancer	2_Enhancer	0.87
HRE	5	LowConfidence	5_LowConfidence	0.835
HRE	4	Promoter	4_Promoter	1.04
HRE	7	Quiescent	7_Quiescent	0.72
HRE	6	Quiescent	6_Quiescent	0.79
HRE	9	Bivalent	9_Bivalent	1.04
HRE	8	Promoter	8_Promoter	0.915
CD4+_CD25-_TH_PRIMARY_CELLS	11	FacultativeHet	11_FacultativeHet	0.74
CD4+_CD25-_TH_PRIMARY_CELLS	10	Transcribed	10_Transcribed	0.84
CD4+_CD25-_TH_PRIMARY_CELLS	13	Quiescent	13_Quiescent	0.69
CD4+_CD25-_TH_PRIMARY_CELLS	12	Bivalent	12_Bivalent	0.96
CD4+_CD25-_TH_PRIMARY_CELLS	1	FacultativeHet	1_FacultativeHet	0.76
CD4+_CD25-_TH_PRIMARY_CELLS	0	Transcribed	0_Transcribed	0.73
CD4+_CD25-_TH_PRIMARY_CELLS	3	Quiescent	3_Quiescent	0.455
CD4+_CD25-_TH_PRIMARY_CELLS	2	ConstitutiveHet	2_ConstitutiveHet	0.74
CD4+_CD25-_TH_PRIMARY_CELLS	5	Enhancer	5_Enhancer	0.785
CD4+_CD25-_TH_PRIMARY_CELLS	4	ConstitutiveHet	4_ConstitutiveHet	0.635
CD4+_CD25-_TH_PRIMARY_CELLS	7	Quiescent	7_Quiescent	0.685
CD4+_CD25-_TH_PRIMARY_CELLS	6	Promoter	6_Promoter	0.965
CD4+_CD25-_TH_PRIMARY_CELLS	9	RegPermissive	9_RegPermissive	0.75
CD4+_CD25-_TH_PRIMARY_CELLS	8	Quiescent	8_Quiescent	0.65
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	11	Transcribed	11_Transcribed	0.83
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	10	Quiescent	10_Quiescent	0.725
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	13	FacultativeHet	13_FacultativeHet	0.765
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	12	FacultativeHet	12_FacultativeHet	0.75
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	1	Quiescent	1_Quiescent	0.685
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	0	Quiescent	0_Quiescent	0.705
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	3	Transcribed	3_Transcribed	0.93
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	2	ConstitutiveHet	2_ConstitutiveHet	0.71
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	5	Enhancer	5_Enhancer	0.77
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	4	Transcribed	4_Transcribed	0.74
CD4+_CD25+_CD127-_TREG_PRIMARY_CELLS	7	ConstitutiveHet	7_ConstitutiveHet	0.585
